HHID,PN,value_06,value_08
35171,10,2.3333333333333335,
35171,20,1.6666666666666667,
35201,10,,1.0
35208,10,,
35228,30,,
35250,20,,2.0
35250,30,,2.3333333333333335
35258,10,,
35258,20,,
35260,10,1.6666666666666667,
35260,20,3.3333333333333335,
35264,30,,
35265,10,1.0,
35265,20,1.0,
35320,10,1.3333333333333333,
35320,20,1.3333333333333333,
35321,20,,1.0
35330,10,,
35362,10,1.0,
35362,20,1.0,
35364,20,,1.6666666666666667
35364,30,,1.6666666666666667
35366,10,2.0,
35366,11,1.3333333333333333,
35380,10,,1.3333333333333333
35403,10,,
35421,10,,2.6666666666666665
35425,10,,1.0
35425,40,,1.0
35428,10,,2.0
35428,11,,1.3333333333333333
35430,20,1.0,
35438,10,1.0,
35504,10,,
35504,20,,
35505,40,,3.6666666666666665
35506,10,,
35506,20,,
35507,10,,1.0
35519,10,2.6666666666666665,
35519,40,1.3333333333333333,
35525,40,,3.0
35542,30,3.3333333333333335,
35542,40,2.6666666666666665,
35601,10,,1.6666666666666667
35601,20,,1.0
35605,10,,
35607,20,,3.0
35607,30,,2.3333333333333335
35613,10,,
35613,20,,1.3333333333333333
35614,10,2.0,
35614,20,2.0,
35624,20,,1.3333333333333333
35624,30,,
35644,10,,1.3333333333333333
35655,10,1.6666666666666667,
35655,20,1.6666666666666667,
35672,20,,1.6666666666666667
35672,30,,1.6666666666666667
35680,20,,
35680,30,,
35685,20,,1.3333333333333333
35686,20,1.3333333333333333,
35686,30,1.3333333333333333,
35688,10,2.3333333333333335,
35688,20,1.0,
35704,20,,1.3333333333333333
35728,10,,2.3333333333333335
35753,10,,1.0
35753,20,,2.6666666666666665
35785,20,,
35785,30,,
35786,10,,1.3333333333333333
35786,40,,1.0
35813,10,,
35838,20,,2.0
35840,10,,1.0
35845,40,,1.0
35848,20,,
35849,10,,3.0
35849,20,,1.3333333333333333
35857,10,2.3333333333333335,
35858,10,,2.3333333333333335
35862,10,1.3333333333333333,
35878,10,,4.0
35888,10,2.6666666666666665,
35888,40,2.0,
35892,10,,1.0
35901,20,,2.3333333333333335
35901,30,,2.0
35903,20,,2.0
35903,30,,2.3333333333333335
35905,10,,
35907,10,1.0,
35926,10,3.3333333333333335,
35982,40,,
35990,30,,
35992,10,,3.0
35992,20,,1.6666666666666667
36012,10,,1.3333333333333333
36040,10,,3.0
36040,20,,1.0
36044,10,1.0,
36044,40,1.6666666666666667,
36051,10,1.3333333333333333,
36068,10,,1.6666666666666667
36077,10,,3.3333333333333335
36081,10,1.6666666666666667,
36081,11,1.0,
36107,10,3.0,
36126,10,,1.6666666666666667
36126,40,,1.6666666666666667
36129,20,1.6666666666666667,
36129,30,1.6666666666666667,
36141,10,3.3333333333333335,
36141,40,2.0,
36142,20,1.0,
36148,10,,1.0
36148,40,,3.6666666666666665
36151,10,,4.0
36170,10,2.0,
36179,10,,3.0
36179,20,,3.3333333333333335
36199,30,,2.3333333333333335
36203,10,,1.3333333333333333
36206,10,,1.0
36218,20,,3.0
36218,30,,4.0
36227,10,,
36227,40,3.0,
36230,10,2.3333333333333335,
36230,20,2.3333333333333335,
36233,20,1.3333333333333333,
36233,30,1.6666666666666667,
36234,10,1.0,
36236,10,,1.0
36238,10,,2.0
36243,20,2.3333333333333335,
36243,30,1.0,
36245,10,,
36245,40,2.0,
36250,10,3.3333333333333335,
36250,20,1.6666666666666667,
36257,10,,
36257,20,,1.0
36275,10,1.3333333333333333,
36277,10,,
36277,40,,
36345,10,2.6666666666666665,
36345,11,,
36356,10,,
36393,10,,1.0
36398,40,,3.6666666666666665
36408,20,2.6666666666666665,
36408,30,2.0,
36413,40,,2.6666666666666665
36445,10,,
36450,10,,
36450,40,,
36453,30,,
36476,20,,4.0
36489,10,4.0,
36489,40,1.0,
36491,20,,4.0
36491,30,,
36495,10,,
36495,11,,
36495,40,1.0,
36495,41,3.0,
36499,10,,2.6666666666666665
36499,40,,1.0
36503,20,,1.3333333333333333
36503,30,,3.0
36510,40,,
36536,10,1.0,
36549,20,,
36603,10,4.0,
36666,20,2.0,
36666,30,2.0,
36667,20,3.0,
36667,30,,
36668,10,3.0,
36668,20,3.0,
36675,10,,3.6666666666666665
36675,40,,4.0
36676,10,,1.0
36676,40,,1.6666666666666667
36677,20,,1.0
36677,30,,3.6666666666666665
36683,10,1.3333333333333333,
36683,20,3.3333333333333335,
36689,10,1.3333333333333333,
36708,20,,
36726,10,,1.0
36734,10,,2.6666666666666665
36734,20,,
36753,10,2.3333333333333335,
36753,40,,
36757,20,,
36758,10,,
36763,40,,1.0
36770,10,,
36770,20,,1.6666666666666667
36787,10,,3.3333333333333335
36787,20,,2.3333333333333335
36790,20,1.0,
36796,40,,1.0
36798,10,1.6666666666666667,
36798,40,1.3333333333333333,
36808,10,,2.3333333333333335
36813,20,1.0,
36814,10,,
36814,20,,1.3333333333333333
36819,10,,2.6666666666666665
36822,10,,
36822,20,,4.0
36826,20,1.6666666666666667,
36826,30,2.3333333333333335,
36832,20,,
36832,30,,
36866,10,1.3333333333333333,
36866,40,2.0,
36868,10,,3.0
36868,40,,4.0
36889,10,,1.3333333333333333
36902,10,,
36902,20,,
36915,10,,2.0
36926,10,,2.0
36926,20,,3.0
36946,10,,
36950,10,,
36967,10,,
36967,40,,
36992,10,1.0,
36993,10,,2.0
37025,40,,
37044,10,,
37044,40,,
37047,10,,
37047,40,,
37048,10,3.0,
37048,20,2.3333333333333335,
37049,10,2.0,
37049,40,1.3333333333333333,
37050,10,1.3333333333333333,
37050,40,3.0,
37053,10,,1.3333333333333333
37053,20,,1.6666666666666667
37055,10,,4.0
37055,40,,1.0
37057,10,1.6666666666666667,
37057,20,1.6666666666666667,
37058,31,,2.0
37072,10,,1.3333333333333333
37082,20,,1.0
37101,10,2.0,
37101,20,1.6666666666666667,
37106,10,,2.6666666666666665
37106,11,,2.6666666666666665
37132,10,,1.6666666666666667
37160,10,2.6666666666666665,
37160,20,3.0,
37184,30,,2.6666666666666665
37203,10,,1.3333333333333333
37208,10,,3.0
37208,11,,3.0
37209,10,,3.3333333333333335
37209,20,,1.0
37217,40,,
37250,20,,2.3333333333333335
37250,30,,4.0
37251,10,,2.0
37251,20,,
37253,10,,1.3333333333333333
37253,20,,1.6666666666666667
37257,10,,2.6666666666666665
37297,10,3.6666666666666665,
37298,10,1.0,
37352,10,,2.6666666666666665
37352,20,,1.0
37359,10,,3.0
37359,40,,3.0
37361,10,,
37361,11,,
37373,10,4.0,
37373,20,2.0,
37382,10,,
37404,10,,1.6666666666666667
37414,10,,2.0
37417,10,,1.0
37417,20,,1.3333333333333333
37428,10,,
37428,20,2.0,
37431,20,,4.0
37435,30,2.0,
37477,20,1.3333333333333333,
37477,21,4.0,
37490,10,2.0,
37490,20,1.6666666666666667,
37496,10,2.3333333333333335,
37503,20,,
37503,21,2.3333333333333335,
37506,10,,
37515,10,,2.0
37515,20,,1.6666666666666667
37530,20,2.0,
37530,30,2.6666666666666665,
37541,10,,1.0
37541,40,,
37545,10,,1.0
37546,10,,3.0
37546,20,,1.6666666666666667
37547,10,3.0,
37547,40,3.0,
37550,10,,
37550,20,,
37594,10,,2.6666666666666665
37594,40,,
37597,20,,
37597,21,,3.6666666666666665
37597,30,3.6666666666666665,
37606,10,,4.0
37607,20,,3.6666666666666665
37618,10,,1.3333333333333333
37618,20,,4.0
37636,10,,3.3333333333333335
37640,10,1.3333333333333333,
37640,40,2.6666666666666665,
37732,10,,1.6666666666666667
37735,10,,2.0
37761,10,,2.0
37761,40,,1.3333333333333333
37767,10,1.6666666666666667,
37767,20,3.0,
37776,10,2.0,
37776,20,2.0,
37777,10,1.6666666666666667,
37777,40,,
37807,10,,
37807,20,3.6666666666666665,
37836,10,,3.0
37842,10,,2.6666666666666665
37865,20,2.0,
37865,30,1.0,
37871,20,3.6666666666666665,
37871,30,2.0,
37878,40,1.3333333333333333,
37904,10,2.6666666666666665,
37904,20,2.3333333333333335,
37907,10,,1.3333333333333333
37911,10,,3.6666666666666665
37918,40,,
37942,10,,3.0
37942,20,,3.3333333333333335
37948,20,2.0,
37948,30,,
37949,10,,
37949,40,2.6666666666666665,
37955,20,,
37955,30,,1.6666666666666667
37963,10,1.0,
37963,40,,
37989,10,,
37989,40,1.3333333333333333,
38009,20,,
38015,20,2.3333333333333335,
38015,30,3.6666666666666665,
38017,10,,
38017,20,,
38031,10,2.3333333333333335,
38031,20,,
38033,20,1.0,
38033,30,2.0,
38042,10,3.3333333333333335,
38042,20,3.3333333333333335,
38047,10,,
38047,40,1.6666666666666667,
38050,20,,2.3333333333333335
38050,30,,2.0
38064,10,,3.0
38089,10,2.0,
38089,20,2.3333333333333335,
38099,10,,3.0
38099,20,,
38100,10,,2.3333333333333335
38144,10,3.3333333333333335,
38144,40,2.0,
38269,20,,1.6666666666666667
38269,30,,2.0
38292,20,1.0,
38292,21,4.0,
38298,10,2.6666666666666665,
38298,20,2.6666666666666665,
38308,40,,1.3333333333333333
38308,41,,
38333,10,,
38333,40,,
38383,10,3.0,
38383,21,,
38394,10,3.3333333333333335,
38394,20,2.0,
38405,10,,3.6666666666666665
38406,10,,1.0
38406,20,,1.6666666666666667
38435,10,,
38475,10,,2.0
38477,20,,
38496,10,,1.0
38496,20,,1.0
38509,20,,
38510,10,3.3333333333333335,
38510,40,2.3333333333333335,
38511,10,1.3333333333333333,
38516,20,3.6666666666666665,
38516,30,2.3333333333333335,
38517,10,1.6666666666666667,
38520,10,,2.3333333333333335
38523,20,1.0,
38523,30,3.6666666666666665,
38524,10,,1.3333333333333333
38524,20,,4.0
38525,40,,1.6666666666666667
38530,10,,
38531,10,3.0,
38531,20,2.6666666666666665,
38535,10,1.6666666666666667,
38535,40,,
38538,10,,2.0
38538,20,,3.0
38547,10,,1.0
38547,20,,2.6666666666666665
38548,10,,2.6666666666666665
38548,40,,1.3333333333333333
38577,10,1.6666666666666667,
38577,20,1.6666666666666667,
38615,10,1.0,
38615,20,3.0,
38616,40,,1.0
38622,10,,4.0
38641,20,,
38666,10,2.0,
38685,20,2.0,
38685,30,2.0,
38707,10,1.3333333333333333,
38717,10,1.6666666666666667,
38717,40,3.0,
38720,10,,1.3333333333333333
38720,20,,1.0
38738,10,,
38751,20,,2.0
38751,30,,2.0
38761,40,,
38762,20,,
38776,10,,1.0
38776,20,,
38782,10,,1.0
38784,10,,1.6666666666666667
38789,10,,
38797,10,,3.3333333333333335
38811,30,,1.0
38815,10,1.3333333333333333,
38815,20,1.3333333333333333,
38868,40,,2.6666666666666665
38876,10,,2.0
38876,20,,1.6666666666666667
38879,20,,
38879,30,,3.0
38888,10,3.0,
38888,40,1.3333333333333333,
38892,10,4.0,
38892,20,3.0,
38893,10,,
38893,20,,
38916,10,,1.0
38921,10,,1.3333333333333333
38921,20,,1.3333333333333333
38923,10,,2.6666666666666665
38923,11,,3.6666666666666665
38923,20,,1.3333333333333333
38923,21,,
38932,11,1.6666666666666667,
38932,20,4.0,
38934,10,,1.6666666666666667
38934,11,,1.3333333333333333
38938,20,,3.6666666666666665
38950,10,2.6666666666666665,
38950,40,1.3333333333333333,
38951,10,4.0,
38951,40,3.0,
38961,10,,
38966,10,,1.0
38999,10,2.0,
39003,20,1.6666666666666667,
39005,20,,2.0
39010,20,2.3333333333333335,
39010,30,1.3333333333333333,
39047,40,1.0,
39053,10,1.0,
39053,20,1.6666666666666667,
39058,20,,3.6666666666666665
39059,20,,1.0
39059,21,,2.3333333333333335
39082,10,3.0,
39082,20,2.0,
39101,10,,2.3333333333333335
39101,20,,3.0
39107,10,,3.6666666666666665
39107,20,,3.3333333333333335
39111,10,,
39115,20,,1.0
39115,30,,2.0
39136,10,,
39137,40,,1.0
39159,10,2.0,
39159,20,1.6666666666666667,
39181,10,,2.0
39181,20,,3.6666666666666665
39183,10,,2.3333333333333335
39183,20,,3.6666666666666665
39184,10,1.6666666666666667,
39184,20,3.0,
39185,10,3.0,
39185,40,1.0,
39186,40,1.0,
39187,20,,1.0
39188,10,1.6666666666666667,
39191,20,,
39196,10,,3.6666666666666665
39196,40,,2.0
39221,10,1.6666666666666667,
39231,10,1.3333333333333333,
39256,20,1.3333333333333333,
39257,10,,
39257,20,,2.6666666666666665
39260,10,1.6666666666666667,
39260,20,2.3333333333333335,
39268,11,1.3333333333333333,
39275,10,,2.0
39275,20,,1.0
39279,40,,3.0
39316,10,1.6666666666666667,
39319,20,2.3333333333333335,
39319,30,1.6666666666666667,
39340,20,,1.0
39341,10,2.0,
39348,20,,3.0
39348,30,,3.0
39358,20,,2.0
39370,10,,
39370,40,,
39410,10,,
39411,20,1.0,
39411,30,3.0,
39419,20,3.6666666666666665,
39430,10,,2.6666666666666665
39430,20,,1.3333333333333333
39437,10,2.0,
39437,40,3.0,
39466,30,2.6666666666666665,
39466,31,4.0,
39492,10,,1.0
39505,10,,2.3333333333333335
39505,20,,1.6666666666666667
39513,10,,3.3333333333333335
39513,40,,2.3333333333333335
39538,20,,3.6666666666666665
39538,30,,2.0
39556,10,2.6666666666666665,
39556,20,2.0,
39557,10,,1.3333333333333333
39557,11,,3.6666666666666665
39558,10,,2.6666666666666665
39558,20,,1.0
39576,10,2.0,
39576,20,2.6666666666666665,
39582,10,,
39582,40,,
39583,10,,
39583,40,,2.0
39595,20,,1.3333333333333333
39595,30,,3.6666666666666665
39605,10,,1.6666666666666667
39605,20,,2.6666666666666665
39607,21,,
39607,30,,1.0
39626,10,4.0,
39629,10,,2.3333333333333335
39649,30,,2.6666666666666665
39654,10,1.3333333333333333,
39654,11,,2.3333333333333335
39654,40,,
39670,10,,4.0
39690,10,2.3333333333333335,
39690,40,,
39753,20,3.6666666666666665,
39753,30,2.3333333333333335,
39754,10,,
39754,40,,2.3333333333333335
39755,10,1.0,
39755,20,2.6666666666666665,
39757,20,,2.0
39760,10,,
39760,40,,4.0
39775,10,,
39775,20,4.0,
39776,10,,
39776,40,2.3333333333333335,
39779,20,,1.0
39779,30,,1.6666666666666667
39783,20,3.0,
39783,30,1.6666666666666667,
39784,10,,3.3333333333333335
39784,20,,2.3333333333333335
39788,40,,2.3333333333333335
39821,10,,1.3333333333333333
39821,40,,1.6666666666666667
39875,10,,2.0
39875,20,,4.0
39879,20,,2.0
39900,10,,2.6666666666666665
39900,40,,1.3333333333333333
39929,10,,1.6666666666666667
39929,20,,2.6666666666666665
39937,10,4.0,
39937,20,2.6666666666666665,
39951,10,3.3333333333333335,
39956,10,2.6666666666666665,
39956,20,3.3333333333333335,
39958,10,,1.0
39958,40,,3.0
39965,10,3.0,
39965,20,1.6666666666666667,
39969,20,,3.0
39970,10,,3.0
39970,20,,1.6666666666666667
39972,10,,2.0
39972,20,,1.6666666666666667
39973,10,,1.6666666666666667
40011,11,3.0,
40065,20,,1.3333333333333333
40066,10,1.3333333333333333,
40081,10,,2.6666666666666665
40081,20,,2.3333333333333335
40083,40,,2.3333333333333335
40108,10,3.3333333333333335,
40111,10,,2.0
40111,40,,1.3333333333333333
40115,20,1.6666666666666667,
40123,10,,1.0
40126,10,1.3333333333333333,
40126,20,1.0,
40131,10,,1.0
40148,20,,1.3333333333333333
40148,30,,3.0
40153,10,,3.3333333333333335
40153,20,,
40158,10,,
40158,20,,4.0
40158,21,,2.0
40180,10,,2.6666666666666665
40180,11,,1.0
40219,10,,2.3333333333333335
40223,10,,1.0
40223,20,,1.3333333333333333
40243,10,,3.6666666666666665
40243,40,,1.3333333333333333
40260,10,,
40276,10,,1.3333333333333333
40276,20,,1.0
40277,10,,1.6666666666666667
40277,20,,1.3333333333333333
40279,10,,2.0
40279,40,,1.3333333333333333
40280,10,,
40280,40,2.3333333333333335,
40284,10,,1.6666666666666667
40293,30,,4.0
40294,10,2.0,
40294,20,2.6666666666666665,
40311,10,1.0,
40311,20,2.3333333333333335,
40323,20,,
40323,21,1.6666666666666667,
40326,10,,
40376,10,,1.6666666666666667
40376,20,,4.0
40388,10,2.0,
40388,20,1.3333333333333333,
40398,10,2.3333333333333335,
40398,11,3.0,
40401,10,,2.3333333333333335
40401,11,,1.6666666666666667
40407,30,1.6666666666666667,
40416,10,4.0,
40420,10,,
40435,20,1.3333333333333333,
40435,30,1.3333333333333333,
40438,10,,1.6666666666666667
40438,40,,3.0
40440,10,,1.6666666666666667
40441,10,1.0,
40441,20,1.0,
40447,10,,
40475,10,1.6666666666666667,
40475,20,2.0,
40519,20,,2.6666666666666665
40519,30,,1.0
40552,10,,
40560,10,,3.0
40608,10,1.3333333333333333,
40608,11,1.6666666666666667,
40609,10,2.3333333333333335,
40609,20,2.0,
40610,30,,3.6666666666666665
40621,20,1.3333333333333333,
40623,10,,
40623,20,,1.3333333333333333
40632,10,3.3333333333333335,
40632,40,,2.0
40651,10,,4.0
40651,40,,3.3333333333333335
40669,20,,1.0
40669,30,,2.3333333333333335
40677,40,1.0,
40679,30,,1.0
40692,10,3.0,
40692,40,1.3333333333333333,
40711,10,,2.3333333333333335
40711,40,,3.6666666666666665
40717,10,1.6666666666666667,
40717,20,,
40718,10,,3.6666666666666665
40718,20,,1.6666666666666667
40737,20,3.3333333333333335,
40737,30,1.0,
40761,10,3.6666666666666665,
40761,40,,
40778,10,3.6666666666666665,
40782,20,2.0,
40782,30,3.0,
40785,10,1.0,
40785,20,1.0,
40795,30,1.3333333333333333,
40870,10,,1.0
40875,10,,2.3333333333333335
40875,40,,1.6666666666666667
40888,20,1.6666666666666667,
40888,30,2.6666666666666665,
40905,10,,1.3333333333333333
40905,20,,3.0
40908,10,,2.3333333333333335
40908,11,,3.6666666666666665
40913,10,1.3333333333333333,
40913,20,1.6666666666666667,
40917,10,,2.6666666666666665
40918,20,,2.0
40918,30,,2.3333333333333335
40919,20,,1.0
40928,10,,
40929,20,,2.0
40929,30,,1.6666666666666667
40930,10,,2.0
40964,20,1.0,
40964,30,1.6666666666666667,
40967,10,,
40983,10,,1.3333333333333333
40993,10,,
40993,40,2.6666666666666665,
41018,10,2.6666666666666665,
41018,20,2.3333333333333335,
41027,10,3.0,
41027,20,2.0,
41037,10,1.0,
41037,40,1.3333333333333333,
41043,10,,1.6666666666666667
41043,40,,1.6666666666666667
41046,10,2.3333333333333335,
41046,20,1.6666666666666667,
41047,10,2.3333333333333335,
41059,10,,1.0
41059,20,,1.6666666666666667
41067,10,1.6666666666666667,
41067,40,2.0,
41076,10,,2.6666666666666665
41098,10,,1.6666666666666667
41119,10,,3.0
41119,20,,1.0
41122,20,,1.3333333333333333
41122,30,,1.6666666666666667
41123,30,,
41129,10,,3.0
41129,20,,1.6666666666666667
41141,10,,
41141,20,,2.0
41157,10,,1.0
41157,11,,1.0
41166,10,,
41170,10,,1.0
41173,10,2.6666666666666665,
41173,20,2.0,
41179,40,,2.6666666666666665
41188,20,,2.3333333333333335
41188,30,,2.6666666666666665
41189,20,,3.3333333333333335
41189,30,,1.0
41193,10,1.0,
41220,20,,
41220,30,,3.3333333333333335
41222,10,1.0,
41222,40,1.0,
41227,10,,
41227,20,,
41229,10,1.0,
41229,20,3.0,
41232,10,,1.0
41232,40,,1.3333333333333333
41238,10,,2.3333333333333335
41238,40,,2.6666666666666665
41240,10,,
41250,10,,3.6666666666666665
41269,10,,1.0
41283,10,,1.0
41306,10,,
41306,40,,
41309,10,,3.3333333333333335
41309,20,,3.3333333333333335
41313,10,,1.6666666666666667
41313,40,,1.0
41314,20,,
41314,30,2.3333333333333335,
41325,10,3.6666666666666665,
41325,40,2.3333333333333335,
41326,20,,2.6666666666666665
41335,20,,
41342,10,3.6666666666666665,
41342,20,1.3333333333333333,
41350,10,2.0,
41350,20,,
41364,20,,2.3333333333333335
41364,30,,1.0
41367,10,,
41367,20,1.6666666666666667,
41380,10,1.3333333333333333,
41380,20,,
41382,20,2.0,
41403,10,2.0,
41403,20,2.3333333333333335,
41417,10,,1.0
41417,11,,1.0
41423,10,,1.6666666666666667
41423,11,,3.3333333333333335
41423,40,,
41423,41,,
41425,10,2.6666666666666665,
41436,10,,2.0
41436,11,,
41463,10,,1.3333333333333333
41463,20,,1.3333333333333333
41474,20,,3.6666666666666665
41474,30,,2.3333333333333335
41480,10,4.0,
41532,10,3.0,
41532,40,1.0,
41544,10,2.0,
41544,40,,
41547,10,,3.3333333333333335
41574,40,4.0,
41590,40,3.6666666666666665,
41605,40,,2.0
41623,10,1.0,
41670,10,3.0,
41670,20,,
41686,20,1.6666666666666667,
41686,30,2.3333333333333335,
41696,30,,
41706,10,,
41706,40,,
41711,20,2.3333333333333335,
41711,30,1.0,
41713,10,,
41754,10,2.0,
41777,10,1.0,
41780,10,,2.3333333333333335
41791,20,,
41797,20,1.0,
41798,10,,
41800,10,2.0,
41828,20,,
41838,10,3.0,
41838,20,1.6666666666666667,
41844,40,1.0,
41849,10,,2.6666666666666665
41849,20,,1.3333333333333333
41855,30,,
41855,31,,
41868,20,4.0,
41868,30,1.0,
41879,10,,1.0
41879,40,,1.0
41880,10,1.0,
41886,20,,
41886,30,,1.6666666666666667
41896,10,,1.6666666666666667
41896,40,,
41901,10,,1.6666666666666667
41906,10,2.6666666666666665,
41926,20,,
41942,10,1.6666666666666667,
41942,40,1.6666666666666667,
41953,10,,
41953,40,,
41977,10,1.3333333333333333,
41979,10,,1.3333333333333333
41979,20,,1.3333333333333333
41994,10,,1.0
42001,10,2.0,
42005,10,,1.6666666666666667
42005,40,,1.0
42050,20,1.6666666666666667,
42062,10,1.0,
42062,20,,
42071,10,,1.0
42120,10,,
42123,10,,
42123,11,,
42125,10,,1.0
42137,40,,
42145,10,0.6666666666666666,
42151,10,4.0,
42151,40,1.6666666666666667,
42155,10,,
42155,40,,
42157,20,,
42157,30,,1.0
42161,20,1.3333333333333333,
42161,30,4.0,
42164,10,,
42164,40,,
42165,10,1.3333333333333333,
42165,40,2.3333333333333335,
42187,10,,2.6666666666666665
42187,40,,2.0
42240,10,,
42248,10,2.3333333333333335,
42281,10,,1.0
42285,10,,
42286,20,,
42291,10,3.0,
42294,20,2.3333333333333335,
42294,30,,
42304,10,,
42304,40,,1.6666666666666667
42311,20,,
42327,10,,
42327,20,,
42336,10,1.0,
42336,20,,
42402,10,2.0,
42402,40,1.3333333333333333,
42407,10,,3.0
42407,20,,2.0
42491,10,1.0,
42491,20,,
42493,10,,3.3333333333333335
42493,20,,3.0
42496,10,,
42496,20,,
42503,10,,3.6666666666666665
42503,20,,3.0
42529,20,2.0,
42529,30,2.0,
42534,20,,
42534,30,1.6666666666666667,
42546,10,,1.0
42556,10,,
42559,10,,1.6666666666666667
42559,40,,3.0
42565,10,1.0,
42568,10,,1.6666666666666667
42583,10,1.0,
42583,40,3.0,
42603,10,,
42633,21,,4.0
42645,10,,2.6666666666666665
42645,20,,2.3333333333333335
42656,10,2.0,
42667,20,2.6666666666666665,
42667,30,1.6666666666666667,
42683,20,,3.0
42683,21,,2.3333333333333335
42686,10,,1.0
42704,40,,2.3333333333333335
42739,20,,3.0
42753,10,3.6666666666666665,
42753,20,,
42758,11,1.0,
42776,10,,1.6666666666666667
42776,20,,4.0
42814,10,,2.0
42814,20,,2.0
42828,10,,2.3333333333333335
42828,40,,2.3333333333333335
42833,10,,1.3333333333333333
42842,20,,1.0
42842,30,,2.3333333333333335
42844,10,3.3333333333333335,
42844,20,3.0,
42846,10,,1.0
42846,11,,1.3333333333333333
42874,10,,1.0
42884,10,1.3333333333333333,
42887,30,,2.3333333333333335
42913,20,,4.0
42938,10,,3.0
42938,11,,1.0
42941,20,0.6666666666666666,
42943,10,2.6666666666666665,
42943,20,1.3333333333333333,
42946,10,,4.0
42946,20,,3.6666666666666665
42955,10,,1.6666666666666667
42973,10,,1.0
43027,10,,1.0
43047,10,,1.0
43047,20,,2.6666666666666665
43052,10,,
43075,30,,3.6666666666666665
43113,20,2.3333333333333335,
43117,10,3.0,
43122,10,,
43131,10,2.3333333333333335,
43151,10,1.0,
43179,10,1.0,
43193,20,2.3333333333333335,
43225,10,,2.6666666666666665
43231,10,,1.0
43231,20,,
43257,10,2.0,
43257,20,4.0,
43277,20,,
43284,20,,1.6666666666666667
43292,10,1.6666666666666667,
43292,40,2.6666666666666665,
43295,10,4.0,
43295,11,3.0,
43295,12,2.6666666666666665,
43298,40,,3.0
43298,41,,1.6666666666666667
43318,10,,1.0
43342,10,,1.3333333333333333
43347,10,,
43350,10,4.0,
43354,10,,
43354,40,,2.0
43362,10,2.0,
43372,10,1.6666666666666667,
43372,20,1.3333333333333333,
43381,10,,3.0
43381,11,,2.0
43381,40,,2.0
43387,10,,
43407,30,,1.6666666666666667
43407,31,,
43430,10,,
43439,11,,
43459,10,1.0,
43460,10,1.3333333333333333,
43468,10,3.3333333333333335,
43471,10,,1.0
43493,20,,1.0
43494,10,2.0,
43494,20,1.0,
43497,10,2.3333333333333335,
43512,10,,1.0
43512,20,,1.0
43513,10,,1.6666666666666667
43513,40,,1.0
43520,20,1.3333333333333333,
43520,30,2.3333333333333335,
43525,10,2.0,
43525,20,,
43532,20,,1.0
43560,10,,
43564,20,,
43564,30,,
43586,10,1.0,
43586,20,2.0,
43587,20,,2.0
43601,10,,
43601,20,,
43603,10,,1.0
43606,20,1.0,
43606,30,1.6666666666666667,
43627,10,,1.0
43628,10,,2.3333333333333335
43628,20,,2.3333333333333335
43652,10,,3.3333333333333335
43652,20,,
43718,10,,2.6666666666666665
43762,10,2.0,
43763,10,,
43763,20,,1.6666666666666667
43764,10,1.3333333333333333,
43764,12,2.6666666666666665,
43767,20,,2.3333333333333335
43767,30,,2.6666666666666665
43769,10,3.3333333333333335,
43769,20,1.3333333333333333,
43771,10,3.6666666666666665,
43771,40,2.3333333333333335,
43779,10,,2.3333333333333335
43779,20,,1.0
43785,10,,
43785,20,,1.0
43787,10,2.0,
43787,20,2.0,
43800,30,,1.6666666666666667
43806,10,,1.0
43809,10,2.0,
43809,20,2.0,
43811,20,1.0,
43811,30,3.0,
43837,10,,2.0
43849,10,,1.0
43849,20,,1.0
43870,10,,
43870,20,1.0,
43873,10,1.3333333333333333,
43890,10,,2.3333333333333335
43890,20,,2.0
43893,20,,
43893,30,,
43906,10,1.6666666666666667,
43912,10,,3.0
43912,20,,2.3333333333333335
43926,10,3.0,
43926,40,2.0,
43943,10,1.0,
43956,10,,1.3333333333333333
43956,40,,3.0
43957,10,1.3333333333333333,
43958,20,,2.0
43977,10,,2.3333333333333335
43977,20,,3.3333333333333335
43984,10,1.3333333333333333,
44003,30,,1.6666666666666667
44027,20,,3.0
44027,30,,3.6666666666666665
44041,10,,2.3333333333333335
44041,11,,2.0
44046,20,,
44046,30,,2.3333333333333335
44051,10,2.0,
44051,20,1.0,
44056,10,3.6666666666666665,
44067,20,,1.0
44067,30,,1.6666666666666667
44075,10,,1.0
44075,20,,2.3333333333333335
44080,10,,2.3333333333333335
44080,20,,2.0
44095,10,1.0,
44095,20,1.6666666666666667,
44101,10,,1.0
44104,10,2.3333333333333335,
44104,20,2.3333333333333335,
44109,20,,1.3333333333333333
44109,22,,1.0
44135,10,3.0,
44135,40,2.0,
44141,20,1.0,
44141,30,,
44144,11,2.6666666666666665,
44145,10,,2.0
44145,20,,1.6666666666666667
44149,10,,1.3333333333333333
44149,40,,2.3333333333333335
44153,40,2.6666666666666665,
44169,20,2.0,
44169,30,2.3333333333333335,
44169,31,2.3333333333333335,
44173,10,3.0,
44176,10,2.0,
44192,10,3.3333333333333335,
44192,11,4.0,
44202,20,2.3333333333333335,
44204,10,,
44211,40,,1.3333333333333333
44224,10,,2.6666666666666665
44224,40,,3.0
44260,10,2.6666666666666665,
44260,20,2.6666666666666665,
44271,20,,
44271,31,3.0,
44296,10,,1.3333333333333333
44300,10,,
44300,20,1.6666666666666667,
44303,10,,3.0
44307,10,,3.0
44307,40,,2.0
44311,10,,3.6666666666666665
44319,10,1.3333333333333333,
