HHID,PN,value_06,value_08
46394,10,1.6,
46394,11,,
46423,10,,2.6666666666666665
46440,10,,1.3333333333333333
46441,10,1.4,
46441,20,1.0,
46443,10,,1.0
46443,20,,1.5
46485,20,,1.3333333333333333
46485,30,,1.0
46493,10,2.6,
46555,20,,2.0
46555,30,,1.0
46558,10,2.2,
46558,20,1.0,
46559,10,,1.0
46559,20,,
46569,10,,1.0
46569,40,,2.8333333333333335
46583,10,,1.0
46583,11,,1.0
46602,10,,1.0
46614,10,1.6,
46614,20,2.4,
46627,40,1.0,
46633,40,1.0,
46641,20,1.0,
46641,30,1.0,
46668,10,2.2,
46686,20,1.8,
46686,30,1.8,
46697,10,,1.0
46750,10,1.0,
46754,10,,1.0
46760,10,2.0,
46760,20,,
46769,10,,
46769,40,,1.0
46777,10,,
46777,40,,
46787,10,,1.3333333333333333
46787,11,,2.5
46793,10,,1.0
46793,40,,1.0
46796,10,1.2,
46796,20,1.2,
46803,20,1.2,
46806,10,,1.0
46806,20,,1.5
46811,20,,2.5
46814,10,2.0,
46814,40,2.2,
46821,10,,1.0
46821,11,,2.0
46830,10,1.4,
46933,20,1.4,
46933,30,1.0,
46972,10,,
46972,40,,
47009,10,1.0,
47009,20,1.0,
47030,20,1.0,
47057,10,,2.1666666666666665
47061,10,,1.0
47061,40,,
47071,10,,1.0
47074,20,1.0,
47130,10,,1.0
47130,40,,
47132,10,2.4,
47132,11,1.6,
47136,20,1.0,
47136,21,2.2,
47136,30,,1.0
47140,10,,1.1666666666666667
47140,40,,1.5
47142,10,,1.6666666666666667
47163,10,2.4,
47168,10,,1.1666666666666667
47192,10,,1.3333333333333333
47192,20,,1.0
47193,10,,1.0
47193,20,,1.0
47199,20,1.4,
47199,30,1.0,
47230,10,1.2,
47230,40,1.0,
47241,10,1.0,
47241,11,1.6,
47242,10,,2.1666666666666665
47254,10,1.0,
47254,40,1.4,
47255,10,,2.1666666666666665
47255,20,,1.1666666666666667
47295,20,1.0,
47320,20,,1.0
47320,30,,1.0
47344,20,5.2,
47344,30,1.4,
47367,30,,1.8333333333333333
47378,10,2.0,
47378,20,,
47387,10,,1.0
47387,40,,1.0
47392,10,,1.0
47392,11,,1.5
47403,10,,4.0
47403,20,,1.6666666666666667
47404,30,1.2,
47415,10,3.4,
47415,40,3.4,
47418,10,2.2,
47445,20,,1.0
47458,11,,1.1666666666666667
47458,40,,1.3333333333333333
47477,20,1.0,
47477,30,1.0,
47484,10,2.8,
47484,40,1.0,
47495,10,,1.6666666666666667
47495,11,,2.8333333333333335
47510,10,1.0,
47510,11,1.2,
47514,10,,
47514,20,,1.0
47515,20,,1.6666666666666667
47533,30,,1.5
47535,10,,1.1666666666666667
47535,11,,1.5
47555,20,,1.0
47565,10,2.8,
47578,10,1.8,
47578,20,1.0,
47579,20,1.6,
47579,30,1.0,
47582,10,1.6,
47582,11,1.0,
47583,10,,1.0
47583,20,,1.5
47591,10,1.6,
47591,40,1.6,
47592,20,1.2,
47592,30,1.2,
47596,10,,1.8333333333333333
47596,11,,1.5
47602,10,,
47602,20,,1.0
47604,20,,1.5
47604,30,,1.3333333333333333
47610,10,1.4,
47610,40,2.0,
47619,10,1.4,
47619,40,1.0,
47626,10,1.0,
47630,11,,1.1666666666666667
47630,12,,1.8333333333333333
47654,21,,1.0
47654,30,,
47654,31,,
47660,10,,2.3333333333333335
47660,20,,1.3333333333333333
47664,20,2.6,
47675,30,,2.0
47675,40,,1.0
47679,20,1.0,
47680,10,1.0,
47680,20,1.8,
47683,20,1.6,
47683,30,1.0,
47697,20,,1.0
47699,10,,
47699,40,,
47704,10,1.6,
47704,20,1.0,
47707,10,,1.3333333333333333
47707,20,,1.1666666666666667
47709,20,,1.5
47709,30,,1.3333333333333333
47711,20,3.4,
47711,21,2.2,
47718,10,,2.6666666666666665
47718,20,,2.0
47720,20,1.0,
47720,30,1.4,
47724,10,,1.0
47724,40,,1.0
47726,20,1.0,
47726,30,1.6,
47751,10,1.0,
47764,11,,2.5
47764,20,,
47764,22,,3.0
47831,10,,1.0
47848,10,,1.0
47848,40,,1.0
47855,10,3.0,
47855,20,2.0,
47902,20,1.0,
47909,10,2.8,
47926,20,,
47926,21,2.6,
47945,10,,1.0
48013,20,,1.5
48013,30,,2.0
48018,10,,
48018,20,,
48068,10,1.6,
48091,10,1.0,
48091,20,1.4,
48103,10,,1.8333333333333333
48114,10,,1.0
48124,10,,1.5
48124,20,,1.0
48131,10,2.2,
48131,40,1.6,
48135,10,,1.0
48174,20,2.0,
48228,10,,1.6666666666666667
48228,20,,1.6666666666666667
48239,40,,1.5
48239,41,,2.1666666666666665
48248,10,,4.0
48248,20,,1.5
48250,10,,1.8333333333333333
48255,20,,1.6666666666666667
48275,20,1.4,
48314,20,1.0,
48314,30,1.0,
48327,10,,1.0
48327,20,,1.6666666666666667
48328,10,,
48328,20,,
48360,10,,2.8333333333333335
48401,20,,1.0
48401,30,,1.1666666666666667
48404,10,1.0,
48404,40,1.0,
48405,20,,1.8333333333333333
48405,30,,1.6666666666666667
48406,20,,1.6666666666666667
48406,30,,1.0
48410,10,1.6,
48410,40,,
48430,40,,1.0
48440,10,,2.1666666666666665
48440,40,,1.0
48455,40,1.0,
48471,10,1.2,
48471,20,3.0,
48474,40,1.0,
48474,41,1.8,
48475,20,,1.3333333333333333
48475,30,,1.0
48479,10,1.6,
48479,20,1.6,
48480,20,,2.1666666666666665
48482,20,5.0,
48483,10,1.0,
48483,20,1.0,
48504,10,,
48504,20,,1.3333333333333333
48505,10,1.0,
48506,10,2.0,
48507,10,1.0,
48507,20,1.0,
48508,10,,
48524,20,1.0,
48524,30,1.0,
48531,20,2.0,
48531,30,2.2,
48534,10,,
48534,20,,1.0
48535,10,,1.8333333333333333
48535,20,,1.0
48544,11,3.4,
48545,10,1.8,
48568,10,,1.6666666666666667
48568,20,,2.6666666666666665
48585,20,1.4,
48595,20,,1.0
48596,30,1.2,
48604,10,,1.3333333333333333
48604,20,,1.0
48605,20,,1.5
48605,30,,1.3333333333333333
48608,10,,1.0
48612,10,1.0,
48612,40,1.4,
48615,10,1.0,
48615,40,1.6,
48616,10,,1.5
48616,20,,1.0
48621,20,1.0,
48621,30,1.6,
48622,10,,1.5
48622,20,,1.1666666666666667
48623,20,,0.8333333333333334
48623,21,1.2,
48624,10,1.2,
48624,40,1.8,
48625,20,1.8,
48628,30,1.0,
48629,20,1.4,
48629,30,1.4,
48652,10,,1.8333333333333333
48652,40,,1.0
48676,40,,1.0
48676,41,,1.5
48681,10,,
48683,10,,4.5
48683,40,,2.6666666666666665
48685,10,,1.6666666666666667
48685,20,,1.1666666666666667
48686,20,2.0,
48743,10,,
48767,10,1.2,
48767,20,1.0,
48778,10,1.0,
48778,20,1.4,
48804,10,1.2,
48804,20,,
48819,10,,1.0
48825,10,,1.0
48825,20,,1.0
48828,10,1.0,
48828,20,1.4,
48855,10,1.0,
48868,10,1.0,
48868,20,1.4,
48870,10,1.8,
48877,10,1.4,
48882,21,1.0,
48888,10,,2.8333333333333335
48901,10,1.6,
48901,20,1.0,
48904,10,,1.0
48914,10,,1.0
48938,10,2.0,
48938,20,1.2,
48962,10,,1.0
48962,20,,1.0
48970,10,,2.0
48970,11,,1.5
48982,10,2.0,
48982,20,1.0,
48984,20,,1.1666666666666667
48987,20,1.0,
48988,10,,1.1666666666666667
48988,20,2.0,
48992,10,,2.5
48992,20,,1.0
48995,10,1.0,
48995,20,1.4,
48997,10,,1.0
49003,10,,1.1666666666666667
49053,20,,1.0
49053,30,,1.0
49059,20,,
49059,30,,
49070,40,,1.1666666666666667
49077,20,,1.5
49093,10,3.0,
49093,40,1.4,
49118,20,,1.0
49118,30,,1.0
49137,10,1.0,
49137,11,1.0,
49140,10,,1.0
49175,10,2.2,
49175,40,1.6,
49178,10,,1.3333333333333333
49178,40,,1.0
49182,10,,1.3333333333333333
49182,20,,1.0
49199,10,1.2,
49199,20,1.2,
49203,20,,
49203,30,1.4,
49204,20,,2.0
49207,20,1.8,
49207,30,1.6,
49210,20,,1.3333333333333333
49219,20,,1.3333333333333333
49219,21,,1.3333333333333333
49224,10,,
49224,40,,1.6666666666666667
49227,10,1.4,
49229,10,1.0,
49229,20,1.0,
49232,20,,1.0
49232,30,,1.0
49233,30,1.8,
49237,10,,1.6666666666666667
49237,20,,1.0
49238,40,1.0,
49242,10,,1.1666666666666667
49242,20,,0.5
49249,10,,1.1666666666666667
49249,40,,1.0
49263,10,,1.0
49263,40,,1.6666666666666667
49279,10,,1.0
49287,40,,1.0
49288,10,,1.0
49377,10,1.2,
49377,20,1.4,
49378,10,,1.0
49378,20,,1.5
49383,20,,1.6666666666666667
49383,30,,0.5
49393,10,,1.1666666666666667
49393,20,,1.0
49396,10,,1.0
49396,20,,1.0
49426,10,1.0,
49442,10,1.0,
49442,20,1.0,
49448,10,2.2,
49448,20,,
49455,10,,1.0
49455,20,,1.0
49470,10,,1.0
49470,20,,2.0
49475,10,,2.3333333333333335
49475,20,,3.0
49489,10,,1.1666666666666667
49489,20,,1.0
49498,20,,1.0
49498,30,,1.0
49504,10,2.2,
49504,20,1.0,
49511,20,,2.3333333333333335
49512,10,1.4,
49516,10,1.0,
49531,10,1.0,
49531,20,1.0,
49542,10,1.2,
49542,40,1.0,
49548,10,1.4,
49548,40,2.0,
49554,10,,1.0
49554,20,,1.6666666666666667
49608,40,2.2,
49635,40,1.8,
49645,10,1.6,
49648,10,,1.6666666666666667
49661,10,1.2,
49667,10,2.4,
49689,10,,
49689,40,,2.6666666666666665
49697,10,1.0,
49697,20,1.0,
49701,20,1.6,
49701,30,1.4,
49702,20,,1.8333333333333333
49702,30,,1.0
49712,10,,1.0
49712,20,,1.6666666666666667
49713,10,,1.1666666666666667
49724,20,,1.0
49724,30,,1.3333333333333333
49729,10,2.0,
49742,10,,1.0
49742,20,,1.1666666666666667
49753,10,,1.8333333333333333
49766,20,,1.0
49766,30,,1.3333333333333333
49779,10,,1.0
49801,10,2.0,
49801,20,3.0,
49801,21,2.2,
50117,10,,1.0
50117,20,,1.0
50125,20,1.6,
50125,21,2.2,
50125,22,2.0,
50132,20,,
50132,30,,1.6666666666666667
50138,20,1.0,
50138,30,2.2,
50143,10,1.2,
50143,20,3.8,
50145,10,,1.0
50145,11,,1.0
50152,30,,2.1666666666666665
50152,31,,2.0
50156,10,1.0,
50158,10,,4.5
50158,20,,3.3333333333333335
50169,10,,1.0
50169,40,,1.0
50173,10,,1.5
50173,40,,1.0
50176,10,1.8,
50176,40,1.4,
50180,10,1.0,
50180,20,2.8,
50181,10,1.4,
50181,20,1.8,
50182,10,1.2,
50182,20,1.4,
50185,10,,1.0
50185,40,,1.5
50192,10,2.0,
50192,20,2.0,
50195,30,1.6,
50195,31,1.8,
50203,10,1.0,
50203,20,1.2,
50214,10,,1.0
50216,20,,1.0
50223,10,1.0,
50223,20,1.2,
50229,20,,1.5
50229,30,,1.3333333333333333
50232,10,1.2,
50232,20,1.4,
50233,10,,2.0
50235,20,1.8,
50237,10,2.0,
50237,40,1.0,
50239,10,,1.0
50239,20,,1.1666666666666667
50243,10,2.6,
50243,20,1.0,
50258,20,1.2,
50258,30,2.4,
50259,10,,1.3333333333333333
50272,10,,
50272,40,,
50283,20,,1.3333333333333333
50283,30,,1.0
50321,10,,1.0
50326,20,,1.8333333333333333
50326,30,,1.3333333333333333
50342,10,,1.6666666666666667
50342,20,,1.6666666666666667
50358,40,2.0,
50364,10,,1.3333333333333333
50364,40,,1.0
50365,30,1.6,
50368,20,1.0,
50375,10,1.8,
50375,20,1.4,
50376,10,2.2,
50376,40,1.2,
50377,10,,1.6666666666666667
50377,40,,2.0
50380,20,1.0,
50380,30,2.0,
50384,40,,
50385,10,,1.0
50385,20,,2.5
50389,10,2.4,
50389,11,3.8,
50403,10,1.0,
50403,20,1.4,
50412,10,2.0,
50412,20,1.2,
50419,30,,1.0
50428,20,1.0,
50432,10,1.6,
50432,40,,
50437,20,1.0,
50452,10,1.0,
50452,20,1.0,
50456,10,1.2,
50456,40,1.2,
50473,20,1.4,
50473,21,2.0,
50488,20,1.8,
50517,10,,
50517,40,,
50523,10,1.2,
50528,20,1.6,
50528,30,1.0,
50530,20,,1.8333333333333333
50546,10,,1.0
50546,20,,1.1666666666666667
50560,10,,2.1666666666666665
50560,20,,1.0
50571,10,,1.3333333333333333
50571,11,,1.5
50576,10,2.0,
50576,20,1.0,
50583,20,1.0,
50583,30,2.0,
50587,10,1.0,
50587,20,1.0,
50591,20,,1.6666666666666667
50594,10,2.0,
50594,20,1.8,
50598,10,1.2,
50598,40,1.0,
50600,20,1.8,
50601,10,1.0,
50601,40,1.0,
50606,10,1.0,
50606,40,1.0,
50622,20,1.0,
50631,20,1.2,
50631,30,,
50635,20,1.6,
50642,10,,1.5
50665,10,,5.0
50665,20,,1.6666666666666667
50694,10,1.6,
50708,10,1.0,
50709,10,2.0,
50709,40,1.6,
50716,10,,1.0
50716,20,,1.0
50724,20,,1.0
50726,20,,1.1666666666666667
50733,10,,1.0
50733,40,,
50746,10,1.0,
50746,20,1.2,
50763,10,,1.0
50763,20,,1.3333333333333333
50766,10,,1.1666666666666667
50766,40,,1.0
50784,10,,1.0
50784,20,,1.0
50786,10,,1.0
50788,10,,1.3333333333333333
50788,20,,1.5
50802,10,2.2,
50802,40,1.2,
50803,10,1.4,
50807,10,,
50815,10,1.0,
50822,10,,1.0
50823,10,1.6,
50823,40,1.0,
50825,10,2.0,
50825,11,2.2,
50825,40,,1.0
50825,42,1.8,
50834,20,,1.0
50834,30,,2.6666666666666665
50842,10,,1.0
50852,10,1.0,
50852,20,1.0,
50853,10,1.4,
50853,20,1.6,
50857,10,,3.0
50857,40,,
50861,20,1.0,
50861,30,3.8,
50869,20,1.0,
50869,30,1.2,
50873,10,1.0,
50883,10,,2.3333333333333335
50883,20,,1.0
50884,20,,
50884,30,2.2,
50885,10,1.0,
50885,11,1.4,
50885,40,1.6,
50890,10,1.0,
50894,20,1.0,
50895,10,,1.0
50895,40,,2.3333333333333335
50903,10,,1.6666666666666667
50906,10,,1.6666666666666667
50907,20,,1.0
50907,30,,1.0
50911,10,,
50911,40,,
50925,10,,2.0
50930,10,,1.1666666666666667
50937,10,,1.8333333333333333
50945,10,,
50945,40,,
50972,10,2.6,
50972,40,2.0,
50974,10,,1.0
50974,20,,2.1666666666666665
50993,10,2.0,
50993,40,4.6,
50997,10,1.0,
50997,20,1.6,
51003,40,,3.0
51003,41,,1.0
51012,20,,
51012,21,,
51018,10,1.8,
51029,10,,1.0
51038,10,2.2,
51044,10,1.8,
51055,10,,1.0
51062,40,6.0,
51062,41,,1.5
51075,10,,2.1666666666666665
51077,10,,
51098,20,2.4,
51108,10,1.8,
51111,20,1.0,
51169,10,1.0,
51169,20,1.4,
51174,21,,2.3333333333333335
51174,30,1.8,
51184,10,,1.0
51184,20,,1.0
51185,10,1.4,
51188,10,,3.0
51203,10,1.0,
51217,10,1.4,
51217,40,1.0,
51221,10,1.4,
51225,10,,4.166666666666667
51228,10,1.2,
51228,20,1.0,
51244,10,3.2,
51244,20,1.8,
51248,20,2.2,
51248,30,2.6,
51270,10,,1.0
51273,10,1.0,
51273,20,1.0,
51298,10,3.4,
51302,10,,
51306,10,,2.5
51306,20,,
51308,20,1.0,
51308,30,1.4,
51318,20,,1.5
51318,30,,1.3333333333333333
51320,10,,1.0
51320,11,,1.1666666666666667
51345,30,,1.8333333333333333
51348,20,1.0,
51356,20,,3.1666666666666665
51356,30,,0.8333333333333334
51373,10,,1.5
51378,10,,
51381,10,2.2,
51387,10,,2.3333333333333335
51387,20,,1.0
51405,10,,1.0
51405,20,,1.0
51406,10,,2.0
51406,40,,2.6666666666666665
51411,10,,1.5
51417,30,1.2,
51423,10,,2.1666666666666665
51423,11,,1.6666666666666667
51456,20,,1.0
51466,10,,
51466,20,,
51467,10,,1.6666666666666667
51467,11,,1.5
51470,10,,2.0
51476,20,1.0,
51476,30,1.0,
51478,10,,1.0
51479,10,1.2,
51479,20,1.4,
51489,20,,1.0
51489,30,,1.0
51500,20,1.0,
51500,30,1.4,
51506,10,,2.3333333333333335
51510,10,,
51514,10,,1.1666666666666667
51515,10,1.0,
51518,10,,
51522,20,1.6,
51534,10,1.0,
51538,10,1.0,
51542,10,,1.0
51542,20,,1.0
51549,10,3.4,
51550,10,1.4,
51550,20,2.2,
51554,20,,
51554,30,1.0,
51558,10,,1.0
51577,10,2.0,
51577,20,2.0,
51589,10,,1.0
51596,20,1.2,
51615,40,,1.0
51639,30,1.6,
51640,10,1.0,
51640,20,,
51655,10,,
51655,40,2.0,
51680,10,,
51680,20,,
51695,20,1.0,
51695,30,2.0,
51698,10,,1.1666666666666667
51725,20,1.0,
51735,10,3.4,
51740,20,,1.0
51740,30,,1.0
51752,10,,
51752,40,,
51788,10,,
51788,40,,
51795,10,,1.0
51795,20,,
51824,10,,2.1666666666666665
51835,10,1.8,
51835,20,1.0,
51890,10,1.4,
51890,11,1.0,
51896,20,,1.3333333333333333
51901,20,,3.0
51908,30,2.0,
51908,31,2.6,
51911,10,,2.3333333333333335
51927,20,,
51927,30,,
51937,10,,1.0
51947,20,,1.6666666666666667
51947,30,,1.3333333333333333
51961,10,,1.0
51975,30,,1.0
51982,20,,1.0
51982,30,,1.8333333333333333
51983,10,,2.0
51991,10,2.0,
51991,20,1.0,
52001,20,,1.0
52010,10,1.6,
52010,20,1.0,
52015,10,,
52020,10,,1.5
52020,20,,1.0
52037,10,4.2,
52037,11,2.0,
52080,10,1.0,
52080,40,1.0,
52082,10,1.6,
52082,40,1.8,
52103,10,,2.0
52105,10,,
52105,40,,
52112,20,2.2,
52118,10,,2.8333333333333335
52138,10,,1.0
52138,40,,1.0
52149,10,1.4,
52149,40,1.8,
52153,10,,
52171,20,,3.0
52176,20,,1.0
52176,30,,1.3333333333333333
52180,10,2.2,
52188,10,2.0,
52188,40,2.8,
52191,10,1.2,
52191,20,1.8,
52207,20,,2.3333333333333335
52207,30,,1.1666666666666667
52221,10,,2.1666666666666665
52221,20,,1.0
52233,10,,1.1666666666666667
52233,40,,2.0
52234,10,,1.1666666666666667
52234,20,,1.0
52255,30,,
52259,10,,1.0
52270,20,,1.0
52270,30,,
52277,10,1.0,
52277,40,,
52281,10,1.8,
52289,10,,1.0
52289,20,,1.0
52295,30,1.4,
52298,20,1.0,
52298,30,1.0,
52313,10,,
52313,40,,1.0
52337,10,,1.0
52337,11,,1.0
52354,10,1.6,
52354,20,1.4,
52361,10,3.0,
52361,20,1.6,
52362,10,1.0,
52362,20,1.0,
52382,10,,1.0
52382,20,,1.0
52384,10,1.0,
52392,11,1.0,
52398,41,1.6,
52413,20,,
52414,10,1.6,
52414,40,,
52427,10,,1.8333333333333333
52436,30,,1.3333333333333333
52441,10,,1.0
52442,10,,1.0
52442,20,,1.0
52444,10,2.2,
52444,20,2.2,
52455,20,1.4,
52455,30,1.0,
52459,10,,1.0
52459,20,,2.3333333333333335
52460,10,,1.6666666666666667
52460,20,,1.5
52468,40,2.4,
52470,10,,
52470,40,,
52492,10,,1.3333333333333333
52492,20,,1.3333333333333333
52496,10,,
52509,20,1.0,
52509,30,1.0,
52515,20,,1.0
52537,10,,2.6666666666666665
52541,10,,2.0
52541,40,,2.0
52542,10,,1.3333333333333333
52545,41,,
52548,10,,1.8333333333333333
52568,20,,
52568,30,,
52572,10,,
52572,11,1.0,
52573,10,2.2,
52573,20,1.6,
52583,10,,1.0
52611,10,,1.0
52612,10,,1.0
52632,41,,2.6666666666666665
52645,10,3.4,
52645,40,1.4,
52647,20,1.0,
52672,10,1.8,
52676,10,,4.333333333333333
52698,10,,
52703,10,,1.0
52703,40,,1.0
52745,30,,2.3333333333333335
52746,10,,1.0
52749,10,,1.0
52778,30,2.0,
52805,10,,
52805,20,1.4,
52823,20,1.6,
52823,30,1.4,
52829,10,,2.6666666666666665
52846,20,,
52846,30,,
52854,10,1.2,
52854,20,1.4,
52884,20,,1.0
52884,30,,1.0
52894,10,,1.0
52904,20,1.8,
52904,30,1.0,
52909,10,,1.0
52909,40,,1.0
52926,10,,1.0
52930,10,,3.0
52930,20,,4.166666666666667
52946,10,2.2,
52946,20,1.6,
52965,20,,
52965,30,1.6,
52985,20,,2.0
52985,30,,1.5
52986,10,,
52986,20,1.0,
52987,10,,1.1666666666666667
52987,20,,1.3333333333333333
52989,10,,
52989,40,,
52996,10,,1.8333333333333333
53021,10,1.6,
53021,40,1.4,
53027,10,1.0,
53029,10,1.0,
53029,11,1.0,
53033,20,,2.6666666666666665
53033,30,,2.0
53033,31,,1.0
53037,30,,
53045,10,1.6,
53045,20,1.0,
53050,20,,3.0
53050,30,,2.1666666666666665
53052,10,1.4,
53055,10,,2.1666666666666665
53055,40,,2.5
53071,10,,2.8333333333333335
53071,20,,1.1666666666666667
53076,20,,
53087,10,,
53087,20,2.0,
53088,10,1.0,
53088,40,1.0,
53090,10,,1.8333333333333333
53094,10,,
53095,10,1.8,
53095,40,2.4,
53095,41,,
53102,10,,
53102,20,,
53139,10,,
53139,40,,
53148,30,2.8,
53158,10,2.0,
53158,11,1.2,
53234,10,,1.1666666666666667
53237,10,,1.0
53237,11,,
53255,30,,1.5
53256,10,,1.0
53266,10,5.0,
53273,10,1.6,
53279,10,3.0,
53301,20,,1.0
53302,10,3.0,
53304,10,2.8,
53304,20,1.2,
53321,31,,
53326,10,,1.0
53345,10,,
53345,20,,
53352,10,1.0,
53352,20,2.0,
53354,20,1.6,
53354,30,2.6,
53376,20,1.0,
53407,20,,
53413,10,,1.6666666666666667
53462,20,,1.8333333333333333
53462,30,,
53472,20,,1.1666666666666667
53478,10,1.0,
53478,40,1.0,
53482,20,1.0,
53493,20,1.2,
53493,30,1.2,
53495,10,1.0,
53523,10,,1.0
53523,20,,1.0
53525,10,3.0,
53536,10,3.2,
53648,10,,1.0
53648,40,,1.0
53674,10,1.0,
53674,20,3.0,
53683,10,,1.0
53700,10,,1.0
53725,30,1.0,
53725,31,1.0,
53730,10,,1.5
53730,20,,1.8333333333333333
53764,10,1.6,
53764,20,1.6,
53776,10,,2.1666666666666665
53776,40,,3.1666666666666665
53780,10,2.6,
53782,10,1.6,
53782,20,1.0,
53788,20,1.4,
53788,30,2.0,
53813,10,1.2,
53820,20,,1.0
53828,20,,2.0
53828,30,,1.3333333333333333
53833,10,,
53833,40,,
53839,10,,1.0
53846,10,1.6,
53853,20,,1.1666666666666667
53853,30,,1.3333333333333333
53856,20,1.0,
53856,30,2.4,
53871,10,,1.0
53871,11,,1.3333333333333333
53871,20,,1.6666666666666667
53871,21,,1.5
53874,10,,1.1666666666666667
53876,10,,1.0
53876,40,,1.0
53879,10,1.8,
53879,20,1.0,
53881,10,,1.1666666666666667
53882,10,2.6,
53882,11,3.8,
53889,10,1.8,
53889,40,1.2,
53892,10,,1.8333333333333333
53898,10,,
53901,20,,1.0
53901,30,,2.1666666666666665
53910,10,1.0,
53926,10,,1.6666666666666667
53940,10,,2.0
53949,10,1.8,
53969,20,,1.3333333333333333
54000,10,,1.5
54000,11,,2.1666666666666665
54008,10,1.0,
54017,10,1.6,
54017,20,3.6,
54053,10,,
54053,20,1.0,
54071,31,,1.3333333333333333
54078,10,,
54082,10,2.0,
54082,20,2.2,
54092,10,,1.1666666666666667
54098,20,2.0,
54098,30,1.2,
54111,20,1.0,
54111,30,1.0,
54113,10,,1.0
54113,20,,1.0
54114,20,,1.0
54124,10,1.8,
54124,20,1.6,
54129,10,1.0,
54129,11,,
54137,10,1.2,
54154,10,,
54154,20,,1.0
54168,10,1.0,
54168,20,1.0,
54169,30,,
54185,20,2.0,
54185,21,,
54188,10,2.0,
54191,10,1.6,
54191,11,3.0,
54201,40,,2.6666666666666665
54212,40,1.8,
54212,41,1.2,
54247,10,,
54257,10,3.6,
54271,10,,2.0
54284,20,,1.5
54289,20,,1.3333333333333333
54289,30,,1.3333333333333333
54290,10,1.8,
54290,20,2.4,
54298,10,,1.0
54312,10,2.2,
54312,40,2.0,
54317,10,,
54317,20,,1.0
54336,10,,
54336,40,,
54362,10,,2.0
54362,40,,1.0
54384,10,,1.6666666666666667
54384,40,,1.6666666666666667
54387,10,,1.3333333333333333
54387,20,,1.1666666666666667
54390,20,1.8,
54395,10,,1.3333333333333333
54406,10,,1.0
54406,20,,1.1666666666666667
54441,21,2.0,
54441,30,1.2,
54479,10,,
54479,11,,
54479,12,,
54486,10,1.4,
54486,40,,
54509,20,,
54509,30,1.4,
54509,31,1.4,
54514,10,1.6,
54514,40,1.0,
54524,10,3.6,
54534,10,1.2,
54534,20,1.0,
54540,20,1.8,
54540,30,1.8,
54542,20,,1.8333333333333333
54542,21,0.8,
54542,22,,
54580,10,,1.3333333333333333
54580,11,,
54580,12,,0.8333333333333334
54586,10,1.6,
54586,20,1.6,
54594,10,,1.1666666666666667
54594,20,,2.3333333333333335
54597,10,,
54602,10,,1.8333333333333333
54616,10,1.0,
54616,40,1.0,
54617,10,,
54617,40,1.8,
54620,10,2.0,
54620,40,2.0,
54629,20,,1.0
54629,30,,1.0
54641,10,,1.5
54641,20,,1.0
54650,10,,1.3333333333333333
54673,10,,1.0
54673,11,,1.0
54735,20,,
54741,40,2.0,
54741,41,2.4,
54756,10,,
54763,10,1.4,
54763,20,2.8,
54769,10,,1.6666666666666667
54769,40,,1.8333333333333333
54772,10,,1.3333333333333333
54772,20,,1.0
54773,10,,1.0
54773,20,,1.5
54795,10,,1.0
54795,11,,
54796,10,,2.0
54798,20,,1.0
54798,30,,1.0
54818,10,1.2,
54829,10,1.0,
54829,20,2.0,
54831,10,,2.0
54831,20,,1.0
54859,10,1.8,
54932,10,1.2,
54932,20,1.2,
54963,10,,1.8333333333333333
54991,40,,3.0
54991,41,,2.6666666666666665
55000,10,2.6,
55000,40,1.8,
55012,30,,1.8333333333333333
55012,31,,
55032,10,2.4,
55045,10,,1.3333333333333333
55088,20,,1.1666666666666667
55096,20,,1.5
55120,10,,
55120,11,,
55134,20,4.0,
55134,30,4.0,
55145,10,1.6,
55151,10,,1.3333333333333333
55151,20,,1.3333333333333333
55185,10,,1.0
55185,40,1.2,
55185,41,,
55197,20,,
55212,10,,1.3333333333333333
55212,40,,1.1666666666666667
55250,10,,4.0
55250,40,,2.3333333333333335
55266,20,,
55266,30,,
55276,10,1.8,
55292,10,,2.8333333333333335
55363,10,3.0,
55363,40,1.0,
55369,10,,
55369,40,,
55388,10,,1.0
55394,10,,1.3333333333333333
55394,20,,1.0
55403,20,1.8,
55403,30,1.0,
55439,10,2.4,
55444,10,3.0,
55444,40,3.2,
55470,40,,
55512,20,,
55565,10,,
55570,10,1.6,
55574,20,,1.1666666666666667
55601,10,2.6,
55607,10,,1.0
55625,10,2.6,
55630,30,,2.8333333333333335
55633,30,1.0,
55633,31,1.4,
55634,10,,
55654,10,,2.0
55654,20,,1.0
55720,10,1.4,
55720,20,1.2,
55721,10,1.0,
55721,20,1.0,
55737,10,,1.0
55737,40,,2.8333333333333335
55750,10,,1.1666666666666667
55750,20,,1.0
55757,10,,2.1666666666666665
55757,11,,1.0
55831,30,1.0,
55884,10,,1.0
55975,20,4.8,
56010,10,1.0,
56010,20,1.0,
56030,10,2.6,
56030,11,2.6,
56030,12,2.6,
56038,30,,
56041,10,,1.0
56043,10,1.2,
56051,10,1.0,
56061,10,3.4,
56061,20,3.4,
56067,10,,1.0
56067,21,,
56072,10,,
56072,40,,2.3333333333333335
56076,10,,1.0
56082,10,,1.0
56083,20,,
56083,21,,
56083,30,1.8,
56087,20,,1.0
56087,30,,1.8333333333333333
56089,10,,1.3333333333333333
56089,40,,1.0
56092,10,,2.5
56104,20,1.2,
56104,30,2.8,
56117,20,1.2,
56117,30,1.6,
56117,31,2.4,
